0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
-0.34614253582928606,-0.14194460625137695,-0.13310283276306756,-0.2444981205686848,-0.13176257951108586,-0.2851159024696991,-0.4849234186500578,-0.1747530105077996,0.08135858088279253,0.12003347427626104,-0.2823756856064012,0.09827308835855733,-0.05397271906938887,-0.13415559517225903,0.010203594971555834,-0.1327745183556524,-0.27459005634928196,-0.38672012347103724,-0.26137571740326865,0.010140127988201545,-0.2513557048312433,-0.2692019871257762,-0.25747465653255514,-0.3255272320783206,-0.05731657408275284,-0.02631682343900886,-0.07845218242132578,0.0689061046204964,-0.15088117557206654,-0.13318862448015042,-0.2609625317778734,-0.10674305298801391,0
-0.09199201539537506,-0.24920521282096106,-0.2320694580992335,-0.2044626805440456,-0.3196081395547342,-0.019820577272049594,-0.18512315234819293,-0.22399903389426362,-0.014501202873011241,-0.16483109017031305,-0.12815691799594817,0.1046159637858435,-0.17903114637649906,-0.33761241639587936,-0.035686889243440156,-0.06412407839499551,0.008595021401060587,-0.1349808629671358,-0.3932800479155643,-0.27048288772100676,-0.056727164870089455,-0.03728603173040602,-0.0877961780575113,-0.35930085014542923,0.09654902700405013,-0.13126253830719437,0.19168344954842653,-0.24032760748009727,0.015590378636666643,-0.02933741517083543,0.03732010061006448,-0.13830986712680274,0
-0.10039458705909694,-0.06658560661707648,0.264252658214828,-0.4550746547045439,-0.2386197066586152,0.058413370274457845,-0.1942640392620883,-0.26454309217455335,0.02467136355190414,-0.0640713542722447,0.004719133889442744,0.4036652778263778,0.05176406243133625,-0.29203860749541066,0.2210118662614829,-0.01946768317185914,-0.26985232763129835,0.07894117193122233,0.047267628571604985,-0.1898506648452726,-0.15246974654407186,-0.11178298700958568,0.14939105659838406,-0.26128145676900966,0.07280563863908084,-0.14285045303174027,-0.19426655661421416,0.09525974389832793,-0.24447830657772673,-0.10269107001591998,-0.06389046636665274,-0.24072458103240235,0
-0.2443970599599578,-0.10880906837561381,-0.24974607334991264,-0.2510937233082771,-0.18940952963327165,-0.15112408516703135,-0.4904056950546924,-0.23656623606582475,-0.08009137871401109,0.006939805827355781,-0.19542752649927417,-0.2178752840047132,-0.01693570101598934,-0.022649376338746256,-0.012454282109608835,-0.10968871715485323,-0.04069588743702179,-0.35504369622515464,-0.2902636225046466,0.03510343264190372,-0.31553994220680626,-0.03485315289309389,-0.5572725565823122,-0.1139836615596747,-0.1914751333920653,-0.49275400186019896,-0.012118202671310776,0.11665951018283048,-0.21699480244357014,-0.11638018405293266,-0.04386443617029808,0.01197936482917631,0
0.022014448023249575,-0.0012370665730828184,-0.02265312742887184,-0.18805308715549196,-0.11842197898470173,-0.05745859854623282,-0.11098890123856754,-0.20337909736282794,-0.05767771194082988,0.005427644417267235,-0.07806125239938816,-0.13447305674557516,-0.08665978169734485,-0.03211954123009072,-0.4459988391619676,-0.06785185126233244,0.026177139608458175,-0.3021780108000506,-0.0653271793100167,0.060594832867261916,-0.21641528468266535,0.07858580662674988,-0.12978329994427484,-0.11567886823564312,-0.3132208047979068,0.0229143313092716,-0.37435931420434426,0.20354160505068072,-0.16969025003231386,-0.2527882618787431,-0.021450525661555843,-0.1645674980353234,0
0.047033551750904144,-0.2666711480760564,-0.08648310490101975,-0.01228959899655498,-0.2080721454255635,0.019454224054683136,0.05990124351001663,-0.14378062586285945,-0.03360591591407052,-0.15070322727492427,-0.06079375364747849,0.11907908876883685,-0.0494500769009942,-0.038713376985175914,0.06338049448028202,-0.078381968261573,-0.1511815844562492,0.2537188126414182,-0.12800517328149902,-0.13188207969609864,0.03893120437569106,-0.0414163770010046,-0.07468620869022237,-0.3285433683794847,-0.23592114696045516,-0.11440118444600189,-0.03409422415048826,-0.10672976622821988,-0.17613730498229416,-0.06423645419287068,-0.27225676702561336,-0.2275337747807126,0
-0.42266883899138263,-0.16872787689656213,-0.3550653462320957,-0.08745892553329185,-0.2390902554933373,-0.2654873365457646,-0.2776710627893858,-0.3823755924648096,0.014910137253625234,-0.006629520416227789,-0.3760567659790006,0.03200744385762621,-0.05677706538388903,-0.1175548331378866,0.07081501296457761,-0.054383251929731306,-0.21842834842749817,-0.41047614260577125,0.07653069741207569,-0.1946670503338067,-0.39290874138942017,-0.28641899541122345,-0.48524636507634494,-0.3248529295205268,0.06503834829266257,-0.09638647046854847,0.21429888929589597,0.1753941385023141,-0.11022254696938713,-0.28390044226025996,0.04475019922073396,-0.033143286393717754,0
0.02387466802697153,-0.09653755229458832,0.25279259748899874,-0.21666280744417668,-0.0724251314132566,0.12486756164760757,0.12242647919649949,-0.04620579515309552,0.001585263357018716,-0.010687515865904277,0.0651540805887345,0.06297573393731895,-0.08446838497675578,-0.18344970862273755,-0.2609850333484101,0.16472734002864517,-0.026862280956500867,0.20873101037886013,-0.26708402222904,-0.17740157398017486,0.08564367537124039,0.036583461243504124,0.040253977563218024,-0.11152637049275187,-0.0824514445238386,0.12078211326093043,0.09719086511638579,-0.35829349003486866,0.08119451688870631,-0.1534496631887822,0.14931693648037525,-0.006418267619595525,0
-0.33536073473531375,-0.07167055171306914,-0.45446470355454016,0.1477294604526471,-0.12123958705970399,-0.1480154807094854,-0.2783091266178289,-0.27807693274559453,-0.02593989243143857,0.13638292177716185,-0.2008040832086246,-0.14157503157973722,-0.036395725849919736,-0.18510755040380938,-0.2208791448583022,-0.2337674466077081,-0.2117671231212997,-0.33336740278023497,-0.13870537646860873,-0.04247957562439867,-0.25331834786459806,-0.05572672294875435,-0.48969103239673684,0.0008898044718253513,-0.33372740135542683,-0.04480555771189866,-0.25642746155986673,-0.12555045906863566,-0.3492388519310043,-0.24236861712548735,0.001320373373760604,-0.03189647162581544,0
-0.008511206496809275,-0.2245876281541987,-0.29040076684623234,0.17614941102957973,-0.12322098580789541,0.14137848276428472,0.07812867154987749,-0.132391785868365,-0.013188837183112439,-0.2527655979683783,-0.021888703721871423,-0.0032441201105284654,-0.05442801293735415,-0.06029615855602852,0.06343038657267214,-0.0714498925120715,0.05103387405609016,-0.20309984476794857,-0.14584997340373632,-0.16042226293114645,0.03559149125783587,0.011278179643874635,0.024993405165195128,-0.27192575642178074,-0.13146029967416165,0.08176418256925749,-0.24464634953318518,0.028768591614872937,-0.24818053427832112,-0.26135128570602206,-0.22755656593505286,-0.15612697739927645,0
